b'10/29/2022,20:05:53,22.50,75.30,0.000,0.000',
b'10/29/2022,20:05:55,22.60,75.30,0.000,0.000',
b'10/29/2022,20:05:57,22.60,75.30,0.000,0.000',
b'10/29/2022,20:05:59,22.50,75.30,0.000,0.000',
b'10/29/2022,20:06:01,22.60,75.40,0.000,0.000',
